,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster,IMDb_ID
2428,84390,http://www.imdb.com/title/tt84390,Narayama bushik (1983),7.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNjMzODE4Nl5BMl5BanBnXkFtZTcwMDM4ODE3MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt2429
2429,98084,http://www.imdb.com/title/tt98084,Pet Sematary (1989),6.6,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjBlNTBhYWQtMzg5Yi00NDA2LWJmMjYtZmM0ODhiYzkwYmY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2430
2430,105128,http://www.imdb.com/title/tt105128,Pet Sematary II (1992),4.8,Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDczNjdmYjEtN2QyYi00MTIxLTgyNmUtNzRkNzVlM2UyYTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg",tt2431
2431,106557,http://www.imdb.com/title/tt106557,Children of the Corn II: The Final Sacrifice (1992),4.2,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGIxYmUyZmUtMDRiOC00ZjdkLThjZmMtOGZmMjYxNTlkMGU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2432
2432,109415,http://www.imdb.com/title/tt109415,Children of the Corn III: Urban Harvest (1995),4.0,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTkzNmMzNmMtZDQ0Ny00YjMwLWE1ZWMtNzI2ZmQzMmJkZGVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2433
2433,85333,http://www.imdb.com/title/tt85333,Christine (1983),6.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BZThhNDQxNzAtOTYzZC00MzZkLWI2YjItOTE2ZjliZDY3NTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2434
2434,84412,http://www.imdb.com/title/tt84412,Night Shift (1982),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTFmMmM4Y2EtZDM3NC00NjhlLTkzODItMDk1NmY2NTNiOGU0L2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2435
2436,65377,http://www.imdb.com/title/tt65377,Airport (1970),6.6,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTk5NWJkYjItMjA2MC00NThiLWE4NTctOTFlYjcwOTA1YTM1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2437
2437,71110,http://www.imdb.com/title/tt71110,Airport 1975 (1974),5.5,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzRjMTkyYTgtN2Q4OC00NTFiLThiMzUtNjcyZjMxMjcyZjEzXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2438
2438,75648,http://www.imdb.com/title/tt75648,Airport '77 (1977),5.6,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM4OWM1N2UtZTRkZi00NjA4LThiOGUtNDA4ZDc2OTI1YjBkXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2439
2440,72308,http://www.imdb.com/title/tt72308,The Towering Inferno (1974),6.9,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1N2JlMjItMTExZC00NTIxLWE2YTYtY2ZkM2M5OWM3M2YyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2441
2441,80354,http://www.imdb.com/title/tt80354,Alligator (1980),5.9,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMWQ0N2ItMDAzOS00OGNlLTgxNDctZTczMzU1YzljNDlmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2442
2442,79550,http://www.imdb.com/title/tt79550,Meteor (1979),4.9,Action|Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzY2ZTZkMTEtYzI1Zi00NjYxLWI1YTAtMDQyNDUyZDg2MWM0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2443
2443,70909,http://www.imdb.com/title/tt70909,Westworld (1973),7.0,Action|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWY0NzM5MDAtYTg2NC00MDZjLTgwM2UtZjdiOTEzMjQ4MjU0L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2444
2445,63442,http://www.imdb.com/title/tt63442,Planet of the Apes (1968),8.0,Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NjUwMzg5NF5BMl5BanBnXkFtZTgwNDQ0NjcwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2446
2446,65462,http://www.imdb.com/title/tt65462,Beneath the Planet of the Apes (1970),6.1,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjljYjY0MDktZjdlNC00ZTAxLTkzM2ItM2JjZjQ3YzQ0NzJiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2447
2447,69768,http://www.imdb.com/title/tt69768,Battle for the Planet of the Apes (1973),5.5,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWRlYjU3ODYtNzAzZS00YWE5LTkxZTEtYjM1YzIwZTlhMWQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2448
2448,68408,http://www.imdb.com/title/tt68408,Conquest of the Planet of the Apes (1972),6.1,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzliNDU3OWYtODg2Zi00OGI3LWExOTgtOTk2NGM2NGY2Y2M0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2449
2449,67065,http://www.imdb.com/title/tt67065,Escape from the Planet of the Apes (1971),6.3,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWE5NTQ4ZDQtNjUyMC00NjA3LTk1NTctNmRkYTUyMTFmYTI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2450
2452,78740,http://www.imdb.com/title/tt78740,The Concorde... Airport '79 (1979),4.3,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDg5YjM0NGEtY2MzNy00ZjBjLWFjYjQtZDM0N2I3OGE0MmFiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2453
2453,78856,http://www.imdb.com/title/tt78856,Beyond the Poseidon Adventure (1979),4.5,Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2I4NjVhOTYtOWMyYS00NWMwLTkwZWItYTEzYWUwNWU4ZmJkXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2454
2454,175550,http://www.imdb.com/title/tt175550,Dancemaker (1998),7.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5ODU1ODQ3OV5BMl5BanBnXkFtZTcwMTYwNzkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt2455
2455,122933,http://www.imdb.com/title/tt122933,Analyze This (1999),6.7,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTIzNjQ5OTMtM2U2NS00YTNkLWIzMmYtOTcyOTA5MDU0YTdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2456
2456,142192,http://www.imdb.com/title/tt142192,The Corruptor (1999),6.0,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNDg5MDc0MF5BMl5BanBnXkFtZTcwOTM1NTIyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",tt2457
2457,139134,http://www.imdb.com/title/tt139134,Cruel Intentions (1999),6.8,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxNjM5OTQ2M15BMl5BanBnXkFtZTgwNjUxNzYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2458
2458,120735,http://www.imdb.com/title/tt120735,"Lock, Stock and Two Smoking Barrels (1998)",8.2,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyN2JmZmEtNjAyMy00NzYwLThmY2MtYWQ3OGNhNjExMmM4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2459
2459,127288,http://www.imdb.com/title/tt127288,Six Ways to Sunday (1997),6.4,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NzMxMjQ0NF5BMl5BanBnXkFtZTcwNTA1MzAyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",tt2460
2460,157208,http://www.imdb.com/title/tt157208,The School of Flesh (1998),6.8,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNjkyNzkyMV5BMl5BanBnXkFtZTYwMjY0MDM5._V1_UY268_CR0,0,182,268_AL_.jpg",tt2461
2463,125778,http://www.imdb.com/title/tt125778,Harvest (1998),4.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NTM3NzQ0N15BMl5BanBnXkFtZTcwOTA2NjAzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",tt2464
2464,144814,http://www.imdb.com/title/tt144814,The Rage: Carrie 2 (1999),4.6,Horror|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNzMwNjUyNV5BMl5BanBnXkFtZTcwMzk3MTE3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2465
2465,131646,http://www.imdb.com/title/tt131646,Wing Commander (1999),4.2,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MDI1MDMyN15BMl5BanBnXkFtZTcwMzgzMTIyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",tt2466
2466,57129,http://www.imdb.com/title/tt57129,The Haunting (1963),7.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0MTkzMDI0MV5BMl5BanBnXkFtZTgwODI5NTAxNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2467
2467,94964,http://www.imdb.com/title/tt94964,Dead Ringers (1988),7.3,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTY4MTVhZGEtNGUyMS00Y2ZhLTlmN2EtMWI1YTYxMGYyN2I1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2468
2468,107626,http://www.imdb.com/title/tt107626,My Boyfriend's Back (1993),5.3,Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWExMjI0ZDgtOGM1ZC00YjBmLWI0ZDEtNTAzN2RlZTVjMjIzXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2469
2469,54443,http://www.imdb.com/title/tt54443,Village of the Damned (1960),7.3,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGE5MzM4NDItZTgwNy00MDBjLWI2ODQtNzVjMzBhMjVhMjkyXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2470
2470,56931,http://www.imdb.com/title/tt56931,Children of the Damned (1964),6.2,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTdmM2E1Y2ItZmIwOC00ZDg0LTkyMmUtNjllM2EwMDUwNThlXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_UY268_CR41,0,182,268_AL_.jpg",tt2471
2471,118665,http://www.imdb.com/title/tt118665,Baby Geniuses (1999),2.6,Comedy|Crime|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxODAxNzE4NV5BMl5BanBnXkFtZTcwNDMyODYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2472
2473,157016,http://www.imdb.com/title/tt157016,I Stand Alone (1998),7.5,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmMyYzRjYjMtYzFkNy00Njc3LWIzOTQtNzIzNzE4YzM4NDNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2474
2474,141098,http://www.imdb.com/title/tt141098,Forces of Nature (1999),5.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MjYwMzk5MF5BMl5BanBnXkFtZTYwNTY1MzA5._V1_UY268_CR1,0,182,268_AL_.jpg",tt2475
2478,118682,http://www.imdb.com/title/tt118682,Bandits (1997),6.4,Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NTEwNjE2M15BMl5BanBnXkFtZTcwNDA0MDcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2479
2479,118892,http://www.imdb.com/title/tt118892,Dangerous Beauty (1998),7.3,Biography|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzOTYyNDMzMV5BMl5BanBnXkFtZTYwODgzOTE5._V1_UY268_CR7,0,182,268_AL_.jpg",tt2480
2480,116192,http://www.imdb.com/title/tt116192,The Empty Mirror (1996),6.2,Drama|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzg3Mzg2OF5BMl5BanBnXkFtZTcwNjAyNTkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2481
2481,49408,http://www.imdb.com/title/tt49408,The King and I (1956),7.5,Biography|Drama|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmJkYTViMzItZDM3YS00MDU2LTkzYWItMGJkYjVjMjU2YjNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2482
2482,187819,http://www.imdb.com/title/tt187819,Doug's 1st Movie (1999),5.0,Family|Animation|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MTk1OTA1NV5BMl5BanBnXkFtZTYwNDU4NjM5._V1_UX182_CR0,0,182,268_AL_.jpg",tt2483
2483,131369,http://www.imdb.com/title/tt131369,Edtv (1999),6.1,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjBhNjc1NjktZTg4OS00YmUyLWI4YjAtNGIxZGM4ZTdkNmZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2484
2484,120757,http://www.imdb.com/title/tt120757,The Mod Squad (1999),4.2,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMzgyNTc5Ml5BMl5BanBnXkFtZTcwNzE0ODI1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2485
2485,122906,http://www.imdb.com/title/tt122906,Among Giants (1998),5.9,Romance|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDgzNjM2MF5BMl5BanBnXkFtZTcwNTc1MzAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2486
2487,133093,http://www.imdb.com/title/tt133093,The Matrix (1999),8.7,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzQzOTk3OTAtNDQ0Zi00ZTVkLWI0MTEtMDllZjNkYzNjNTc4L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2488
2488,147800,http://www.imdb.com/title/tt147800,10 Things I Hate About You (1999),7.2,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmVhZjhlZDYtMDAwZi00MDcyLTgzOTItOWNiZjY0YmE0MGE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2489
2489,120274,http://www.imdb.com/title/tt120274,Tango (1998),7.2,Drama|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjUyYTNmMDQtZjgwYy00NWFmLWIwZDItODg5NjQ1OTM5ODc2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt2490
2490,129280,http://www.imdb.com/title/tt129280,The Out-of-Towners (1999),5.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjJhOWM3YzMtMzE4Ny00YWE4LWFjZGItYjZkYmRlYTVlMmE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg",tt2491
2491,120449,http://www.imdb.com/title/tt120449,The Dreamlife of Angels (1998),7.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ3Njc2MTE2OV5BMl5BanBnXkFtZTYwNDAzMTk5._V1_UX182_CR0,0,182,268_AL_.jpg",tt2492
2492,116932,http://www.imdb.com/title/tt116932,"Love, etc. (1996)",6.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MTAxMjgxNV5BMl5BanBnXkFtZTcwODQ5NDEzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt2493
2493,119665,http://www.imdb.com/title/tt119665,Metroland (1997),6.5,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjkzZDBkYTUtMmVlZC00NzVjLThjMjItMGQ3ZDI5Njk2OGM3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR6,0,182,268_AL_.jpg",tt2494
2494,127302,http://www.imdb.com/title/tt127302,The Sticky Fingers of Time (1997),6.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NDk1MDgzMF5BMl5BanBnXkFtZTcwNjg3MDMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt2495
2495,154506,http://www.imdb.com/title/tt154506,Following (1998),7.6,Crime|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BODhhMTI1OWMtNDhhOC00NTgxLTk0NGYtZGM0ZTk4MzM5Y2U0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",tt2496
2497,151738,http://www.imdb.com/title/tt151738,Never Been Kissed (1999),6.0,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjZmNTUzN2QtYzUxZi00M2YwLTgzNTgtZDkzYjg0YWVmNmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2498
2498,105399,http://www.imdb.com/title/tt105399,Twin Dragons (1992),6.4,Action|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NTI5NTgzMF5BMl5BanBnXkFtZTYwNDA5MTE5._V1_UY268_CR2,0,182,268_AL_.jpg",tt2499
2499,126250,http://www.imdb.com/title/tt126250,Cookie's Fortune (1999),6.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MDQ4MTY3OV5BMl5BanBnXkFtZTcwMzQyNzEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt2500
2501,133363,http://www.imdb.com/title/tt133363,Lovers of the Arctic Circle (1998),7.8,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWJhNjczZmMtYTA0OS00YzhlLWE1YTAtZGFkYjU1OGRiNTAyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2502
2502,119219,http://www.imdb.com/title/tt119219,Goodbye Lover (1998),5.7,Comedy|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMDg0NDMwNV5BMl5BanBnXkFtZTcwMjI1NTUxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt2503
2503,123964,http://www.imdb.com/title/tt123964,Life (1999),6.7,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2M0YWM1OTgtMDY1Ni00Y2RkLTkxNzktODUyNDU0YWFkYjQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2504
2505,143261,http://www.imdb.com/title/tt143261,Friends & Lovers (1999),4.5,Drama|Romance|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMDExNzU3MF5BMl5BanBnXkFtZTcwNzM3NTc0MQ@@._V1._CR21,16,317,460_UY268_CR1,0,182,268_AL_.jpg",tt2506
2506,136244,http://www.imdb.com/title/tt136244,Hideous Kinky (1998),6.1,Adventure|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MDQ5NzI2M15BMl5BanBnXkFtZTcwNzE0MzEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt2507
2507,123923,http://www.imdb.com/title/tt123923,Jeanne and the Perfect Guy (1998),6.6,Drama|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjg1N2RkMjctZjk3OS00ZjQ3LTgyZGMtM2M4ZjQ1NGNhNWUwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR9,0,182,268_AL_.jpg",tt2508
2508,139394,http://www.imdb.com/title/tt139394,The Joyriders (1999),6.2,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNzY5NzkyNl5BMl5BanBnXkFtZTgwMzA1NDAyODE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2509
2509,110570,http://www.imdb.com/title/tt110570,The Monster (1994),7.5,Comedy|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2ODAwNDc2NF5BMl5BanBnXkFtZTcwMDMyMzIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt2510
2511,188996,http://www.imdb.com/title/tt188996,Fotoamator (1998),7.6,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjk2MTI0M15BMl5BanBnXkFtZTcwNjQ1NjUzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt2512
2512,133189,http://www.imdb.com/title/tt133189,SLC Punk! (1998),7.5,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzdkOGYyMTQtOTZlYS00NTEwLWEwY2MtMGM2MDZiNDY1ODQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2513
2514,120797,http://www.imdb.com/title/tt120797,Pushing Tin (1999),6.0,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWNiMDdmNzUtOWE0MC00MjViLTkyOTctYTI0ZmUzOTU4ZTBiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2515
2515,126886,http://www.imdb.com/title/tt126886,Election (1999),7.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjViYWQ4NjAtZmUzNy00Nzg5LWJkMzctMTgwOTRhNjdjYWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2516
2516,120907,http://www.imdb.com/title/tt120907,eXistenZ (1999),6.8,Action|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmU1MTJkYWItMzM5Ny00NDgxLTgxOGEtNTkzNDdkZjkwNGI0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR2,0,182,268_AL_.jpg",tt2517
2517,119546,http://www.imdb.com/title/tt119546,A Little Bit of Soul (1998),5.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxODU5MTI1MV5BMl5BanBnXkFtZTcwNjU2NzAwMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",tt2518
2518,76164,http://www.imdb.com/title/tt76164,Goliathon (1977),5.3,Action|Adventure|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTgxNDE1MDU1Ml5BMl5BanBnXkFtZTcwNTEyMTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2519
2519,128370,http://www.imdb.com/title/tt128370,N (1998),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NDE0NTgxNl5BMl5BanBnXkFtZTcwNzI5MjMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2520
2520,168950,http://www.imdb.com/title/tt168950,Let It Come Down: The Life of Paul Bowles (1998),7.1,Documentary|Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NTc1MDUwNF5BMl5BanBnXkFtZTcwMzgyNzgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt2521
2521,137494,http://www.imdb.com/title/tt137494,Entrapment (1999),6.2,Action|Crime|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODgyMmE3YWQtNDE4Yy00ODExLThmNDUtYmM4ZTk2ZTVjNDEzL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2522
2522,138510,http://www.imdb.com/title/tt138510,Idle Hands (1999),6.2,Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWE4YzE1NzItNjc3OC00ODgzLTgxMDItYzY4NmI2YjZiYmQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2523
2523,162973,http://www.imdb.com/title/tt162973,Get Real (1998),7.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNDk4MjcyNl5BMl5BanBnXkFtZTcwNDU1MzMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt2524
2524,120697,http://www.imdb.com/title/tt120697,Heaven (1998),6.7,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzIxOTc4NF5BMl5BanBnXkFtZTcwMTkwMjUxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt2525
2525,115669,http://www.imdb.com/title/tt115669,Bian Lian (1996),7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MDkxMDEzNl5BMl5BanBnXkFtZTcwMjg2NDUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt2526
2527,155388,http://www.imdb.com/title/tt155388,The Winslow Boy (1999),7.4,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2OTU2MTU2N15BMl5BanBnXkFtZTcwNzIyMjA0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt2528
